"Device: USB-2408-2AO"
"Serial Number: 1C3CD1D"
"Channel Count: 1"
"Sample Count: 2703"
"Start Time: 1/28/2020 12:44:22.566 PM"
"Scan Rate: 1000"
"Sample","Date/Time","AI4 (mV)"
"447","1/28/2020 12:44:23.013 PM","0.21064"
"448","1/28/2020 12:44:23.014 PM","0.21277"
"449","1/28/2020 12:44:23.015 PM","0.21208"
"450","1/28/2020 12:44:23.016 PM","0.21261"
"451","1/28/2020 12:44:23.017 PM","0.21137"
"452","1/28/2020 12:44:23.018 PM","0.21094"
"453","1/28/2020 12:44:23.019 PM","0.21140"
"454","1/28/2020 12:44:23.020 PM","0.21296"
"455","1/28/2020 12:44:23.021 PM","0.21242"
"456","1/28/2020 12:44:23.022 PM","0.21035"
"457","1/28/2020 12:44:23.023 PM","0.21278"
"458","1/28/2020 12:44:23.024 PM","0.21379"
"459","1/28/2020 12:44:23.025 PM","0.21219"
"460","1/28/2020 12:44:23.026 PM","0.21212"
"461","1/28/2020 12:44:23.027 PM","0.21121"
"462","1/28/2020 12:44:23.028 PM","0.21133"
"463","1/28/2020 12:44:23.029 PM","0.21169"
"464","1/28/2020 12:44:23.030 PM","0.21247"
"465","1/28/2020 12:44:23.031 PM","0.21289"
"466","1/28/2020 12:44:23.032 PM","0.21281"
"467","1/28/2020 12:44:23.033 PM","0.21195"
"468","1/28/2020 12:44:23.034 PM","0.21186"
"469","1/28/2020 12:44:23.035 PM","0.21248"
"470","1/28/2020 12:44:23.036 PM","0.21198"
"471","1/28/2020 12:44:23.037 PM","0.21162"
"472","1/28/2020 12:44:23.038 PM","0.21102"
"473","1/28/2020 12:44:23.039 PM","0.21183"
"474","1/28/2020 12:44:23.040 PM","0.21023"
"475","1/28/2020 12:44:23.041 PM","0.21120"
"476","1/28/2020 12:44:23.042 PM","0.21228"
"477","1/28/2020 12:44:23.043 PM","0.21288"
"478","1/28/2020 12:44:23.044 PM","0.21283"
"479","1/28/2020 12:44:23.045 PM","0.21189"
"480","1/28/2020 12:44:23.046 PM","0.21200"
"481","1/28/2020 12:44:23.047 PM","0.21212"
"482","1/28/2020 12:44:23.048 PM","0.21100"
"483","1/28/2020 12:44:23.049 PM","0.21322"
"484","1/28/2020 12:44:23.050 PM","0.21127"
"485","1/28/2020 12:44:23.051 PM","0.21229"
"486","1/28/2020 12:44:23.052 PM","0.21321"
"487","1/28/2020 12:44:23.053 PM","0.21296"
"488","1/28/2020 12:44:23.054 PM","0.21195"
"489","1/28/2020 12:44:23.055 PM","0.21170"
"490","1/28/2020 12:44:23.056 PM","0.21181"
"491","1/28/2020 12:44:23.057 PM","0.21322"
"492","1/28/2020 12:44:23.058 PM","0.21258"
"493","1/28/2020 12:44:23.059 PM","0.21128"
"494","1/28/2020 12:44:23.060 PM","0.21153"
"495","1/28/2020 12:44:23.061 PM","0.21378"
"496","1/28/2020 12:44:23.062 PM","0.21302"
