"Device: USB-2408-2AO"
"Serial Number: 1C3CD1D"
"Channel Count: 1"
"Sample Count: 10287"
"Start Time: 1/28/2020 12:35:42.710 PM"
"Scan Rate: 1000"
"Sample","Date/Time","AI4 (mV)"
"327","1/28/2020 12:35:43.037 PM","1.08501"
"328","1/28/2020 12:35:43.038 PM","1.08384"
"329","1/28/2020 12:35:43.039 PM","1.08540"
"330","1/28/2020 12:35:43.040 PM","1.08517"
"331","1/28/2020 12:35:43.041 PM","1.08523"
"332","1/28/2020 12:35:43.042 PM","1.08280"
"333","1/28/2020 12:35:43.043 PM","1.08417"
"334","1/28/2020 12:35:43.044 PM","1.08643"
"335","1/28/2020 12:35:43.045 PM","1.08471"
"336","1/28/2020 12:35:43.046 PM","1.08514"
"337","1/28/2020 12:35:43.047 PM","1.08613"
"338","1/28/2020 12:35:43.048 PM","1.08474"
"339","1/28/2020 12:35:43.049 PM","1.08463"
"340","1/28/2020 12:35:43.050 PM","1.08556"
"341","1/28/2020 12:35:43.051 PM","1.08504"
"342","1/28/2020 12:35:43.052 PM","1.08543"
"343","1/28/2020 12:35:43.053 PM","1.08479"
"344","1/28/2020 12:35:43.054 PM","1.08445"
"345","1/28/2020 12:35:43.055 PM","1.08612"
"346","1/28/2020 12:35:43.056 PM","1.08427"
"347","1/28/2020 12:35:43.057 PM","1.08620"
"348","1/28/2020 12:35:43.058 PM","1.08493"
"349","1/28/2020 12:35:43.059 PM","1.08602"
"350","1/28/2020 12:35:43.060 PM","1.08700"
"351","1/28/2020 12:35:43.061 PM","1.08586"
"352","1/28/2020 12:35:43.062 PM","1.08435"
"353","1/28/2020 12:35:43.063 PM","1.08487"
"354","1/28/2020 12:35:43.064 PM","1.08518"
"355","1/28/2020 12:35:43.065 PM","1.08495"
"356","1/28/2020 12:35:43.066 PM","1.08663"
"357","1/28/2020 12:35:43.067 PM","1.08471"
"358","1/28/2020 12:35:43.068 PM","1.08788"
"359","1/28/2020 12:35:43.069 PM","1.08629"
"360","1/28/2020 12:35:43.070 PM","1.08606"
"361","1/28/2020 12:35:43.071 PM","1.08539"
"362","1/28/2020 12:35:43.072 PM","1.08527"
"363","1/28/2020 12:35:43.073 PM","1.08538"
"364","1/28/2020 12:35:43.074 PM","1.08555"
"365","1/28/2020 12:35:43.075 PM","1.08553"
"366","1/28/2020 12:35:43.076 PM","1.08579"
"367","1/28/2020 12:35:43.077 PM","1.08536"
"368","1/28/2020 12:35:43.078 PM","1.08440"
"369","1/28/2020 12:35:43.079 PM","1.08507"
"370","1/28/2020 12:35:43.080 PM","1.08590"
"371","1/28/2020 12:35:43.081 PM","1.08532"
"372","1/28/2020 12:35:43.082 PM","1.08694"
"373","1/28/2020 12:35:43.083 PM","1.08389"
"374","1/28/2020 12:35:43.084 PM","1.08301"
"375","1/28/2020 12:35:43.085 PM","1.08587"
"376","1/28/2020 12:35:43.086 PM","1.08345"
"377","1/28/2020 12:35:43.087 PM","1.08621"
"378","1/28/2020 12:35:43.088 PM","1.08553"
"379","1/28/2020 12:35:43.089 PM","1.08563"
"380","1/28/2020 12:35:43.090 PM","1.08274"
"381","1/28/2020 12:35:43.091 PM","1.08434"
"382","1/28/2020 12:35:43.092 PM","1.08526"
"383","1/28/2020 12:35:43.093 PM","1.08512"
"384","1/28/2020 12:35:43.094 PM","1.08474"
"385","1/28/2020 12:35:43.095 PM","1.08547"
"386","1/28/2020 12:35:43.096 PM","1.08389"
"387","1/28/2020 12:35:43.097 PM","1.08592"
"388","1/28/2020 12:35:43.098 PM","1.08373"
"389","1/28/2020 12:35:43.099 PM","1.08307"
"390","1/28/2020 12:35:43.100 PM","1.08518"
"391","1/28/2020 12:35:43.101 PM","1.08526"
"392","1/28/2020 12:35:43.102 PM","1.08300"
"393","1/28/2020 12:35:43.103 PM","1.08504"
"394","1/28/2020 12:35:43.104 PM","1.08437"
"395","1/28/2020 12:35:43.105 PM","1.08306"
"396","1/28/2020 12:35:43.106 PM","1.08256"
"397","1/28/2020 12:35:43.107 PM","1.08448"
"398","1/28/2020 12:35:43.108 PM","1.08321"
"399","1/28/2020 12:35:43.109 PM","1.08512"
"400","1/28/2020 12:35:43.110 PM","1.08224"
"401","1/28/2020 12:35:43.111 PM","1.08316"
"402","1/28/2020 12:35:43.112 PM","1.08420"
"403","1/28/2020 12:35:43.113 PM","1.08438"
"404","1/28/2020 12:35:43.114 PM","1.08423"
"405","1/28/2020 12:35:43.115 PM","1.08314"
"406","1/28/2020 12:35:43.116 PM","1.08266"
"407","1/28/2020 12:35:43.117 PM","1.08454"
"408","1/28/2020 12:35:43.118 PM","1.08470"
"409","1/28/2020 12:35:43.119 PM","1.08462"
"410","1/28/2020 12:35:43.120 PM","1.08323"
"411","1/28/2020 12:35:43.121 PM","1.08475"
"412","1/28/2020 12:35:43.122 PM","1.08341"
"413","1/28/2020 12:35:43.123 PM","1.08510"
"414","1/28/2020 12:35:43.124 PM","1.08524"
"415","1/28/2020 12:35:43.125 PM","1.08515"
"416","1/28/2020 12:35:43.126 PM","1.08542"
"417","1/28/2020 12:35:43.127 PM","1.08509"
"418","1/28/2020 12:35:43.128 PM","1.08587"
"419","1/28/2020 12:35:43.129 PM","1.08484"
"420","1/28/2020 12:35:43.130 PM","1.08416"
"421","1/28/2020 12:35:43.131 PM","1.08595"
"422","1/28/2020 12:35:43.132 PM","1.08509"
"423","1/28/2020 12:35:43.133 PM","1.08364"
"424","1/28/2020 12:35:43.134 PM","1.08571"
"425","1/28/2020 12:35:43.135 PM","1.08512"
"426","1/28/2020 12:35:43.136 PM","1.08608"
"427","1/28/2020 12:35:43.137 PM","1.08655"
"428","1/28/2020 12:35:43.138 PM","1.08439"
"429","1/28/2020 12:35:43.139 PM","1.08597"
"430","1/28/2020 12:35:43.140 PM","1.08653"
"431","1/28/2020 12:35:43.141 PM","1.08439"
"432","1/28/2020 12:35:43.142 PM","1.08657"
"433","1/28/2020 12:35:43.143 PM","1.08617"
"434","1/28/2020 12:35:43.144 PM","1.08391"
"435","1/28/2020 12:35:43.145 PM","1.08816"
"436","1/28/2020 12:35:43.146 PM","1.08713"
"437","1/28/2020 12:35:43.147 PM","1.08546"
"438","1/28/2020 12:35:43.148 PM","1.08813"
"439","1/28/2020 12:35:43.149 PM","1.08490"
"440","1/28/2020 12:35:43.150 PM","1.08707"
"441","1/28/2020 12:35:43.151 PM","1.08606"
"442","1/28/2020 12:35:43.152 PM","1.08603"
"443","1/28/2020 12:35:43.153 PM","1.08588"
"444","1/28/2020 12:35:43.154 PM","1.08575"
"445","1/28/2020 12:35:43.155 PM","1.08598"
"446","1/28/2020 12:35:43.156 PM","1.08541"
"447","1/28/2020 12:35:43.157 PM","1.08591"
"448","1/28/2020 12:35:43.158 PM","1.08772"
"449","1/28/2020 12:35:43.159 PM","1.08598"
"450","1/28/2020 12:35:43.160 PM","1.08651"
"451","1/28/2020 12:35:43.161 PM","1.08657"
"452","1/28/2020 12:35:43.162 PM","1.08611"
"453","1/28/2020 12:35:43.163 PM","1.08697"
"454","1/28/2020 12:35:43.164 PM","1.08653"
"455","1/28/2020 12:35:43.165 PM","1.08677"
"456","1/28/2020 12:35:43.166 PM","1.08602"
"457","1/28/2020 12:35:43.167 PM","1.08464"
"458","1/28/2020 12:35:43.168 PM","1.08573"
"459","1/28/2020 12:35:43.169 PM","1.08523"
"460","1/28/2020 12:35:43.170 PM","1.08536"
"461","1/28/2020 12:35:43.171 PM","1.08663"
"462","1/28/2020 12:35:43.172 PM","1.08631"
"463","1/28/2020 12:35:43.173 PM","1.08751"
"464","1/28/2020 12:35:43.174 PM","1.08476"
"465","1/28/2020 12:35:43.175 PM","1.08440"
"466","1/28/2020 12:35:43.176 PM","1.08372"
"467","1/28/2020 12:35:43.177 PM","1.08684"
"468","1/28/2020 12:35:43.178 PM","1.08437"
"469","1/28/2020 12:35:43.179 PM","1.08674"
"470","1/28/2020 12:35:43.180 PM","1.08657"
"471","1/28/2020 12:35:43.181 PM","1.08429"
"472","1/28/2020 12:35:43.182 PM","1.08584"
"473","1/28/2020 12:35:43.183 PM","1.08598"
"474","1/28/2020 12:35:43.184 PM","1.08531"
"475","1/28/2020 12:35:43.185 PM","1.08472"
"476","1/28/2020 12:35:43.186 PM","1.08620"
"477","1/28/2020 12:35:43.187 PM","1.08480"
"478","1/28/2020 12:35:43.188 PM","1.08503"
"479","1/28/2020 12:35:43.189 PM","1.08480"
"480","1/28/2020 12:35:43.190 PM","1.08563"
"481","1/28/2020 12:35:43.191 PM","1.08578"
"482","1/28/2020 12:35:43.192 PM","1.08575"
"483","1/28/2020 12:35:43.193 PM","1.08430"
"484","1/28/2020 12:35:43.194 PM","1.08493"
"485","1/28/2020 12:35:43.195 PM","1.08385"
"486","1/28/2020 12:35:43.196 PM","1.08539"
"487","1/28/2020 12:35:43.197 PM","1.08629"
"488","1/28/2020 12:35:43.198 PM","1.08517"
"489","1/28/2020 12:35:43.199 PM","1.08435"
"490","1/28/2020 12:35:43.200 PM","1.08502"
"491","1/28/2020 12:35:43.201 PM","1.08476"
"492","1/28/2020 12:35:43.202 PM","1.08564"
"493","1/28/2020 12:35:43.203 PM","1.08344"
"494","1/28/2020 12:35:43.204 PM","1.08462"
"495","1/28/2020 12:35:43.205 PM","1.08463"
"496","1/28/2020 12:35:43.206 PM","1.08523"
